MBLU,Block,Lot,Unit,Location,Usrfld_82_Desc
    112,    144,      0,       ,40 MAYFIELD DR,Oil
    112,    145,      0,       ,28 MAYFIELD DR,Gas
    113,      2,      0,       ,176 MAIN ST,Oil
    113,      3,      0,       ,172 MAIN ST,Oil
    113,      4,      0,       ,164 MAIN ST,Gas
    113,      5,      0,       ,154 MAIN ST,Oil
    113,     11,      0,       ,11 LOWELL RD ,Electric
    113,     13,      0,       ,71 MAIN ST,Gas
    113,     14,      0,       ,79 MAIN ST,Oil
    113,     15,      0,       ,85 MAIN ST,Oil
    113,     16,      0,       ,95 MAIN ST,Gas
    113,     20,      0,       ,113 MAIN ST,Oil
    113,     21,      0,       ,13 BROADMEADOW RD,Gas
    113,     22,      0,       ,17 BROADMEADOW RD,Oil
    113,     24,      0,       ,127 BROADMEADOW RD,Gas
    113,     25,      0,       ,107 BROADMEADOW RD,Gas
    113,     26,      0,       ,117 BROADMEADOW RD,Gas
    113,     27,      0,       ,137 BROADMEADOW RD ,Gas
    113,     28,      0,       ,136 BROADMEADOW RD,Gas
    113,     29,      0,       ,126 BROADMEADOW RD,Gas
    113,     30,      0,       ,118 BROADMEADOW RD,Gas
    113,     31,      0,       ,106 BROADMEADOW RD,Gas
    113,     34,      0,       ,26 BROADMEADOW RD,Oil
    113,     35,      0,       ,22-24 BROADMEADOW RD,Gas
    113,     36,      0,       ,20 BROADMEADOW RD ,Gas
    113,     37,      0,       ,18 BROADMEADOW RD,Oil
    113,     38,      0,       ,16 BROADMEADOW RD,Gas
    113,     40,      0,       ,117 MAIN ST ,Oil
    113,     44,      0,       ,153 MAIN ST,Gas
    113,     45,      0,       ,155-157 MAIN ST ,Oil
    113,     49,      0,       ,11 STATION AVE,Oil
    113,     50,      0,       ,17 STATION AVE,Gas
    113,     57,      0,       ,28 STATION AVE ,Oil
    113,     58,      0,       ,22 STATION AVE,Oil
    113,     63,      0,       ,179 MAIN ST,Oil
    113,     64,      0,       ,187 MAIN ST,Oil
    113,     66,      0,       ,197 MAIN ST,Oil
    113,     67,      0,       ,7 COURT ST,Oil
    113,     68,      0,       ,11 COURT ST,Oil
    113,     70,      0,       ,19 COURT ST,Gas
    113,     71,      0,       ,21 COURT ST,Oil
    113,     72,      0,       ,25 COURT ST,Oil
    113,     73,      0,       ,31 COURT ST,Gas
    113,     74,      0,       ,39 COURT ST ,Oil
    113,     78,      0,       ,30 COURT ST,Gas
    113,     79,      0,       ,26 COURT ST,Oil
    113,     80,      0,       ,20 COURT ST,Oil
    113,     81,      0,       ,16 COURT ST,Oil
    113,     82,      0,       ,12 COURT ST ,Oil
    113,     85,      0,       ,50 COURT ST,Oil
    113,     89,      0,       ,22 ADAMS AVE,Oil
    113,     90,      0,       ,23 WHISTLE POST LN,Oil
    113,     91,      0,       ,21 WHISTLE POST LN,Oil
    113,     93,      0,       ,18 WHISTLE POST LN,Oil
    114,      1,      0,       ,23 OLD AYER RD ,Gas
    114,      2,      0,       ,29 OLD AYER RD,Gas
    114,      3,      0,       ,41 OLD AYER RD,Oil
    114,      4,      0,       ,49 OLD AYER RD,Gas
    114,      5,      0,       ,27 TEMPLE DR,Oil
    114,      7,      0,       ,30 TEMPLE DR,Oil
    114,      8,      0,       ,54 OLD AYER RD,Oil
    114,      9,      0,       ,44 OLD AYER RD,Oil
    114,     10,      0,       ,30 OLD AYER RD,Gas
    114,     11,      0,       ,24 OLD AYER RD,Oil
    114,     12,      0,       ,14 OLD AYER RD,Gas
    114,     12,      0,       ,14 OLD AYER RD,Oil
    114,     14,      0,       ,2 OLD AYER RD,Oil
    114,     15,      0,       ,27 MAIN ST,Oil
    114,     16,      0,       ,43 MAIN ST ,Oil
    114,     17,      0,       ,53 MAIN ST,Oil
    114,     17,      0,       ,53 MAIN ST,Oil
    115,      1,      0,       ,36 MAIN ST,Oil
    115,      2,      0,       ,14 MAIN ST,Oil
    115,      2,      0,       ,14 MAIN ST,Oil
    115,      3,      0,       ,21 BOSTON RD,Gas
    115,      4,      0,       ,29 BOSTON RD,Oil
    115,      5,      0,       ,35 BOSTON RD,Oil
    115,      6,      0,       ,43 BOSTON RD,Oil
    115,      7,      0,       ,49 BOSTON RD,Oil
    115,      8,      0,       ,21 LOVERS LN,Oil
    115,      9,      0,       ,17 LOVERS LN,Oil
    115,     12,      0,       ,47 FAIRWAY DR,Oil
    115,     13,      0,       ,59 FAIRWAY DR,Gas
    115,     14,      0,       ,63 FAIRWAY DR,Gas
    115,     15,      0,       ,69 FAIRWAY DR,Oil
    115,     16,      0,       ,73 FAIRWAY DR,Gas
    115,     17,      0,       ,75 FAIRWAY DR,Gas
    115,     18,      0,       ,76 FAIRWAY DR ,Oil
    115,     19,      0,       ,74 FAIRWAY DR ,Gas
    115,     20,      0,       ,64 FAIRWAY DR,Oil
    115,     21,      0,       ,62 FAIRWAY DR,Gas
    115,     23,      0,       ,38 FAIRWAY DR,Oil
    115,     24,      0,       ,24 FAIRWAY DR,Oil
    115,     25,      0,       ,6 FAIRWAY DR ,Oil
    115,     26,      0,       ,10 FAIRWAY DR,Oil
    115,     27,      0,       ,35 LOVERS LN ,Oil
    115,     28,      0,       ,39 LOVERS LN,Oil
    115,     29,      0,       ,45 LOVERS LN,Oil
    115,     30,      0,       ,65 LOVERS LN,Oil
    115,     31,      0,       ,71 LOVERS LN,Oil
    115,     35,      0,       ,52 LOVERS LN ,Oil
    115,     38,      0,       ,28 BOSTON RD ,Gas
    115,     39,      0,       ,26 BOSTON RD,Oil
    116,      2,      0,       ,35 LOWELL RD,Oil
    116,      3,      0,       ,55 LOWELL RD,Oil
    116,      3,     12,       ,147 LOWELL RD ,Oil
    116,      4,      0,       ,143 LOWELL RD,Oil
    116,      5,      0,       ,145 LOWELL RD,Oil
    116,      6,      0,       ,171 LOWELL RD,Oil
    116,      7,      0,       ,172 LOWELL RD,Oil
    116,      8,      0,       ,154 LOWELL RD,Oil
    116,      9,      0,       ,92 LOWELL RD,Oil
    116,     10,      0,       ,ACADEMY DR,Gas
    116,     10,      0,       ,ACADEMY DR,Gas
    116,     10,      0,       ,ACADEMY DR,Gas
    116,     10,      0,       ,ACADEMY DR,Oil
    116,     10,      0,       ,ACADEMY DR,Oil
    116,     10,      0,       ,ACADEMY DR,Oil
    116,     10,      0,       ,ACADEMY DR,Oil
    116,     10,      0,       ,ACADEMY DR,Oil
    116,     10,      0,       ,ACADEMY DR,Oil
    116,     10,      0,       ,ACADEMY DR,Oil
    116,     10,      0,       ,ACADEMY DR,Oil
    116,     11,   3172,       ,3 POWDERHOUSE RD,Oil
    116,     12,      0,       ,86 MAIN ST,Oil
    116,     12,      0,       ,86 MAIN ST,Oil
    116,     12,      0,       ,86 MAIN ST,Oil
    117,      1,      0,       ,16 OLD BOSTON RD,Gas
    117,      2,      0,       ,1 OLD BOSTON RD,Solar Assisted
    117,      3,      0,       ,15 OLD BOSTON RD,Oil
    117,      6,      0,       ,41 GAY RD,Oil
    117,      7,      0,       ,51 GAY RD ,Oil
    117,      9,      0,       ,65 GAY RD ,Oil
    117,     10,      0,       ,7 WHITAKER LN,Oil
    117,     11,      0,       ,8 WHITAKER LN,Oil
    117,     12,      0,       ,52 GAY RD,Oil
    117,     15,      0,       ,1 PRESCOTT ST,Gas
    117,     16,      0,       ,23 PRESCOTT ST,Oil
    117,     17,      0,       ,33 PRESCOTT ST #A&B,Oil
    117,     18,      0,       ,45 PRESCOTT ST,Gas
    117,     19,      0,       ,167 PRESCOTT ST ,Gas
    117,     19,      0,       ,167 PRESCOTT ST ,Gas
    117,     19,      0,       ,167 PRESCOTT ST ,Gas
    117,     19,      0,       ,167 PRESCOTT ST ,Gas
    117,     19,      0,       ,167 PRESCOTT ST ,Gas
    117,     19,      0,       ,167 PRESCOTT ST ,Gas
    117,     19,      0,       ,167 PRESCOTT ST ,Gas
    117,     19,      0,       ,167 PRESCOTT ST ,Gas
    117,     19,      0,       ,167 PRESCOTT ST ,Gas
    117,     19,      0,       ,167 PRESCOTT ST ,Oil
    117,     19,      0,       ,167 PRESCOTT ST ,Oil
    117,     19,   3516,       ,PRESCOTT ST,Oil
    117,     19,   3526,       ,8 PRESCOTT ST,Oil
    117,     20,      0,       ,PRESCOTT ST,Gas
    117,     20,      0,       ,PRESCOTT ST,Oil
    117,     20,      0,       ,PRESCOTT ST,Oil
    117,     22,      0,       ,52 PRESCOTT ST #A & B,Oil
    117,     23,      0,       ,48 PRESCOTT ST,Gas
    117,     25,      0,       ,399 BOSTON RD,Gas
    117,     25,      1,       ,46 PRESCOTT ST,Gas
    117,     27,      0,       ,385 BOSTON RD,Gas
    117,     28,      0,       ,415 BOSTON RD,Oil
    117,     29,      0,       ,419 BOSTON RD,Oil
    117,     30,      0,       ,406 BOSTON RD,Gas
    117,     31,      0,       ,392 BOSTON RD,Gas
    118,      1,      0,       ,429 BOSTON RD,Oil
    118,      2,      B,       ,451 BOSTON RD,Oil
    118,      2,     1A,       ,441 BOSTON RD,Gas
    118,      2,     2C,       ,461 BOSTON RD ,Gas
    118,      3,      0,       ,469 BOSTON RD,Gas
    118,      4,      0,       ,479 BOSTON RD ,Gas
    118,      5,      0,       ,487 BOSTON RD,Gas
    118,      6,      0,       ,499A-B BOSTON RD,Electric
    118,     10,      0,       ,509A-B BOSTON RD,Electric
    118,     12,      0,       ,5 LAKESIDE DR,Gas
    118,     13,      0,       ,7 NATE NUTTING RD,Gas
    118,     14,      0,       ,13 NATE NUTTING RD,Oil
    118,     15,      0,       ,23 NATE NUTTING RD,Oil
    118,     16,      0,       ,36 NATE NUTTING RD,Oil
    118,     17,      0,       ,26 NATE NUTTING RD,Oil
    118,     18,      0,       ,20 NATE NUTTING RD,Oil
    118,     19,      0,       ,10 NATE NUTTING RD,Oil
    118,     20,      0,       ,498 BOSTON RD,Oil
    118,     22,      0,       ,496 BOSTON RD,Oil
    118,     23,      0,       ,480 BOSTON RD,Oil
    118,     24,      0,       ,474 BOSTON RD,Gas
    118,     26,      0,       ,464 BOSTON RD,Gas
    118,     27,      0,       ,446 BOSTON RD,Oil
    119,      5,      0,       ,126 SANDY POND RD,Oil
    119,      6,      0,       ,124 SANDY POND RD,Oil
    119,      7,      0,       ,120 SANDY POND RD,Oil
    119,      8,      0,       ,112 SANDY POND RD,Oil
    120,      2,      3,       ,"34,36,38 SANDY POND RD #A,B,C",Gas
    120,      2,      3,       ,"34,36,38 SANDY POND RD #A,B,C",Gas
    120,      2,      3,       ,"34,36,38 SANDY POND RD #A,B,C",Gas
    120,      2,      5,       ,144 ROBIN HILL RD,Oil
    120,      2,      6,       ,140 ROBIN HILL RD ,Gas
    120,      2,      7,       ,150 MOCKINGBIRD HILL RD ,Gas
    120,      2,      8,       ,18 MOCKINGBIRD HILL RD,Gas
    120,      2,      9,       ,16 MOCKINGBIRD HILL RD,Gas
    120,      2,     10,       ,14 MOCKINGBIRD HILL RD,Gas
    120,      2,     11,       ,12 MOCKINGBIRD HILL RD ,Gas
    120,      2,     13,       ,8 MOCKINGBIRD HILL RD ,Gas
    120,      2,     14,       ,6 MOCKINGBIRD HILL RD,Gas
    120,      2,     15,       ,4 MOCKINGBIRD HILL RD,Gas
    120,      2,     16,      2,2 ORIOLE DR ,Gas
    120,      2,     16,     11,11 ORIOLE DR ,Gas
    120,      2,     16,     12,12 ORIOLE DR ,Gas
    120,      2,     16,     15,15 ORIOLE DR ,Gas
    120,      2,     16,     19,19 ORIOLE DR ,Gas
    120,      2,     16,     20,20 ORIOLE DR ,Gas
    120,      2,     16,     31,31 ORIOLE DR ,Gas
    120,      2,     16,     39,39 ORIOLE DR ,Gas
    120,      2,     16,     3A,3A&B ORIOLE DR ,Gas
    120,      2,     17,       ,3 MOCKINGBIRD HILL RD,Oil
    120,      2,     18,       ,5 MOCKINGBIRD HILL RD,Gas
    120,      2,     19,       ,7 MOCKINGBIRD HILL RD,Gas
    120,      2,     20,       ,9 MOCKINGBIRD HILL RD,Gas
    120,      2,     21,       ,108 ROBIN HILL RD,Gas
    120,      2,     22,       ,1 MOCKINGBIRD HILL RD,Gas
    120,      2,     23,       ,92 ROBIN HILL RD,Gas
    120,      2,     24,       ,84 ROBIN HILL RD,Gas
    120,      2,     25,       ,76 ROBIN HILL RD ,Gas
    120,      2,     26,       ,2 MOCKINGBIRD HILL RD ,Gas
    120,      2,     28,       ,9 CARDINAL LN,Gas
    120,      2,     29,       ,17 CARDINAL LN,Gas
    120,      2,     30,       ,22 CARDINAL LN,Gas
    120,      2,     31,       ,12 CARDINAL LN,Gas
    120,      2,     34,       ,17 QUAIL RIDGE RD,Gas
    120,      2,     35,       ,25 QUAIL RIDGE RD,Gas
    120,      2,     36,       ,22 QUAIL RIDGE RD,Gas
    120,      2,     37,       ,20 QUAIL RIDGE RD ,Gas
    120,      2,     38,       ,12 QUAIL RIDGE RD,Gas
    120,      2,     39,       ,87 ROBIN HILL RD,Gas
    120,      2,     40,      B,121 ROBIN HILL RD,Gas
    120,      2,     41,       ,123 ROBIN HILL RD,Gas
    120,      2,     42,       ,131 ROBIN HILL RD,Oil
    120,      2,     44,       ,141 ROBIN HILL RD,Oil
    121,      1,      0,       ,563 BOSTON RD,Oil
    121,      2,      0,       ,573 BOSTON RD,Gas
    121,      3,      0,       ,1 OLD LANTERN LN,Gas
    121,      4,      0,       ,11 OLD LANTERN LN,Gas
    121,      5,      0,       ,15 OLD LANTERN LN,Gas
    121,      6,      0,       ,19 OLD LANTERN LN,Oil
    121,      7,      0,       ,25 OLD LANTERN LN,Oil
    121,      8,      0,       ,35 OLD LANTERN LN,Oil
    121,     10,      2,       ,38 OLD LANTERN LN,Gas
    121,     11,      0,       ,58 OLD LANTERN LN,Gas
    121,     12,      0,       ,60 OLD LANTERN LN,Oil
    121,     12,      0,       ,60 OLD LANTERN LN,Oil
    121,     15,      0,       ,611 BOSTON RD,Gas
    121,     18,      0,       ,5 OXBOW LN,Gas
    121,     19,      0,       ,15 OXBOW LN,Oil
    121,     20,      0,       ,27 OXBOW LN,Oil
    121,     21,      0,       ,35 OXBOW LN,Oil
    121,     23,      0,       ,43 OXBOW LN,Oil
    121,     24,      0,       ,36 OXBOW LN,Oil
    121,     25,      0,       ,28 OXBOW LN,Oil
    121,     26,      0,       ,16 OXBOW LN ,Oil
    121,     27,      0,       ,2 OXBOW LN,Oil
    121,     29,      0,       ,17 LAUREL LN,Oil
    121,     30,      0,       ,33 LAUREL LN,Oil
    121,     31,      0,       ,39 LAUREL LN,Oil
    121,     32,      0,       ,43 LAUREL LN,Oil
    121,     33,      0,       ,46 LAUREL LN,Oil
    121,     35,      0,       ,10 LAUREL LN,Oil
    121,     36,      0,       ,4 LAUREL LN,Oil
    121,     37,      0,       ,69 SHELTERS RD,Gas
    121,     39,      0,       ,141 SHELTERS RD,Gas
    121,     40,      0,       ,176 SHELTERS RD ,Gas
    121,     41,      0,       ,174 SHELTERS RD,Oil
    121,     42,      0,       ,172 SHELTERS RD,Oil
    121,     43,      0,       ,168 SHELTERS RD,Gas
    121,     44,      0,       ,162 SHELTERS RD,Oil
    121,     45,      0,       ,156 SHELTERS RD,Oil
    121,     46,      0,       ,144 SHELTERS RD,Gas
    121,     47,      0,       ,134 SHELTERS RD,Oil
    121,     48,      0,       ,670 BOSTON RD,Oil
    121,     49,      0,       ,660 BOSTON RD,Electric
    121,     50,      0,       ,658 BOSTON RD,Oil
    121,     51,      0,       ,640 BOSTON RD,Oil
    121,     54,      0,       ,628 BOSTON RD,Oil
    121,     55,      0,       ,624 BOSTON RD,Oil
    121,     56,      0,       ,620 BOSTON RD,Oil
    121,     57,      0,       ,604 BOSTON RD,Oil
    121,     58,      0,       ,602 BOSTON RD,Oil
    121,     59,      0,       ,600 BOSTON RD,Oil
    121,     61,      0,       ,580 BOSTON RD,Gas
    121,     62,      0,       ,3 AUGUSTINE RD,Oil
    121,     63,      0,       ,5 AUGUSTINE RD,Electric
    121,     64,      0,       ,4 AUGUSTINE RD,Oil
    121,     65,      0,       ,9 QUAIL RIDGE RD,Gas
    121,     66,      0,       ,25 CARDINAL LN,Gas
    121,     67,      0,       ,29 CARDINAL LN,Gas
    121,     68,      0,       ,32 CARDINAL LN,Gas
    121,     69,      0,       ,10 ROBIN HILL RD,Oil
    122,      2,      0,       ,3 SUMMIT AVE ,Oil
    122,      3,      0,       ,7 SUMMIT AVE,Oil
    122,      5,      0,       ,85 BIRCHWOOD AVE,Oil
    122,      7,      0,       ,93 BIRCHWOOD AVE,Gas
    122,     10,      0,       ,95 BIRCHWOOD AVE ,Oil
    122,     11,      0,       ,97 BIRCHWOOD AVE,Oil
    122,     12,      0,       ,7 HAZELWOOD AVE,Oil
    122,     13,      0,       ,8 HAZELWOOD AVE,Coal or Wood
    122,     14,      0,       ,6 HAZELWOOD AVE,Electric
    122,     15,      0,       ,31 MAPLEWOOD AVE,Oil
    122,     19,      0,       ,MAPLEWOOD AVE,Gas
    122,     21,      0,       ,72 MAPLEWOOD AVE,Gas
    122,     22,      0,       ,78 MAPLEWOOD AVE,Gas
    122,     23,      0,       ,84 MAPLEWOOD AVE ,Coal or Wood
    122,     26,      0,       ,44 MAPLEWOOD AVE,Gas
    122,     27,      0,       ,40 MAPLEWOOD AVE,Oil
    122,     28,      0,       ,36 MAPLEWOOD AVE ,Oil
    122,     29,      0,       ,10 ENGLEWOOD AVE,Oil
    122,     31,      0,       ,112 BIRCHWOOD AVE,Oil
    122,     32,      0,       ,4 ENGLEWOOD AVE,Oil
    122,     33,      0,       ,6 ENGLEWOOD AVE,Oil
    122,     36,      0,       ,22 BIRCHWOOD AVE ,Gas
    122,     39,      0,       ,4 BIRCHWOOD AVE,Gas
    122,     41,      0,       ,9-A-B BIRCHWOOD AVE,Oil
    122,     44,      0,       ,33 BIRCHWOOD AVE,Oil
    122,     45,      0,       ,37 BIRCHWOOD AVE,Oil
    122,     48,      0,       ,9-11 LAKESIDE DR,Oil
    122,     50,      0,       ,25 LAKESIDE DR,Oil
    122,     52,      0,       ,31 LAKESIDE DR,Gas
    122,     53,      0,       ,41 LAKESIDE DR,Gas
    122,     54,      0,       ,49 LAKESIDE DR,Oil
    122,     55,      0,       ,57 LAKESIDE DR,Oil
    122,     57,      0,       ,25 RIDGEWOOD AVE ,Gas
    122,     58,      0,       ,33 RIDGEWOOD AVE,Oil
    122,     59,      0,       ,39 RIDGEWOOD AVE,Oil
    122,     62,      0,       ,61 RIDGEWOOD AVE,Oil
    122,     68,      0,       ,66 RIDGEWOOD AVE,Gas
    122,     70,      0,       ,54 RIDGEWOOD AVE,Oil
    122,     71,      0,       ,42 RIDGEWOOD AVE,Oil
    122,     72,      0,       ,38 RIDGEWOOD AVE,Electric
    122,     73,      0,       ,28 RIDGEWOOD AVE,Oil
    122,     74,      0,       ,16 RIDGEWOOD AVE ,Gas
    122,     75,      0,       ,14 RIDGEWOOD AVE,Gas
    122,     76,      0,       ,69 LAKESIDE DR,Gas
    122,     78,      0,       ,80 LAKESIDE DR,Oil
    122,     79,      0,       ,70 LAKESIDE DR,Gas
    122,     80,      0,       ,64 LAKESIDE DR,Gas
    122,     81,      0,       ,44 LAKESIDE DR,Oil
    122,     82,      0,       ,40 LAKESIDE DR,Gas
    122,     83,      0,       ,32 LAKESIDE DR,Gas
    122,     84,      0,       ,26 LAKESIDE DR,Oil
    122,     85,      0,       ,14 LAKESIDE DR,Gas
    122,     86,      0,       ,2 LAKESIDE DR,Oil
    122,     87,      0,       ,555 BOSTON RD,Gas
    122,     88,      0,       ,62 ISLAND RD,Gas
    122,     89,      0,       ,60 ISLAND RD,Gas
